id,link,title,
982,基于Bootstrap 3内置loading指示器的提交按钮特效,http://www.htmleaf.com/jQuery/Buttons-Icons/201506232089.html, 
983,jQuery和CSS3超酷移动手机APP界面设计,http://www.htmleaf.com/jQuery/Layout-Interface/201506222084.html, 
984,Dynamics.js-可创建物理运动动画效果的js库插件,http://www.htmleaf.com/jQuery/Layout-Interface/201506222082.html, 
985,jQuery和CSS3炫酷堆叠卡片展开和收缩特效,http://www.htmleaf.com/jQuery/Image-Effects/201506212080.html, 
986,jQuery和CSS3鼠标滑过3D卡片翻转特效,http://www.htmleaf.com/jQuery/Image-Effects/201506212078.html, 
987,jQuery支键盘控制和选项搜索的下拉列表框插件,http://www.htmleaf.com/jQuery/Form/201506212076.html, 
988,jQuery多功能滚动预览缩略图特效插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506202071.html, 
989,18种响应式分层动画jQuery幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506192065.html, 
990,jQuery和CSS3可互动的3D背景视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201506182062.html, 
991,jQuery可互动的粒子动画特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201506182060.html, 
992,谷歌Quantum Paper风格按钮变形动画特效,http://www.htmleaf.com/jQuery/Buttons-Icons/201506182058.html, 
993,jQuery和CSS3微软Xbox One样式的消息框特效,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201506172055.html, 
994,jQuery可互动的文字阴影特效插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201506172053.html, 
995,带过滤功能的响应式商品网格瀑布流布局,http://www.htmleaf.com/jQuery/pubuliuchajian/201506172051.html, 
996,jQuery和CSS3超酷全屏视觉差幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506162048.html, 
997,纯js轻量级页面顶部Loading进度条插件,http://www.htmleaf.com/jQuery/Layout-Interface/201506162044.html, 
998,jQuery响应式模态窗口和弹出对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201506152039.html, 
999,jQuery和CSS3推拉式隐藏侧边栏网格图片画廊特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506152037.html, 
1000,jQuery和CSS3全屏开关门切换页面特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506142034.html, 
1001,jQuery支持移动手机的360度产品3D旋转展示特效,http://www.htmleaf.com/jQuery/Image-Effects/201506142032.html, 
1002,模拟物理作用力和重力效应的js插件库,http://www.htmleaf.com/jQuery/Layout-Interface/201506142030.html, 
1003,jQuery和CSS3超炫3D整屏垂直滚动页面特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506132027.html, 
1004,jQuery简单实用的tooltip插件,http://www.htmleaf.com/jQuery/Tooltips/201506132025.html, 
1005,jQuery和CSS3带弹性效果的创意下拉框特效,http://www.htmleaf.com/jQuery/Form/201506122021.html, 
1006,基于Velocity.js的超酷滚动页面特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506122018.html, 
1007,jQuery仿Medium网站响应式lightbox特效,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201506112016.html, 
1008,jQuery和CSS3创意表单提交按钮动画特效,http://www.htmleaf.com/jQuery/Buttons-Icons/201506112014.html, 
1009,jQuery和CSS3炫酷全屏垂直滚动切换幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506102009.html, 
1010,Colorbox | 强大的jQuery轻量级Lightbox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201506102006.html, 
1011,jQuery轻量级简单实用的图片放大镜特效,http://www.htmleaf.com/jQuery/Image-Effects/201506102004.html, 
1012,jQuery超酷动感模糊图片视觉差特效,http://www.htmleaf.com/jQuery/Image-Effects/201506092000.html, 
1013,jQuery高性能自定义滚动条美化插件,http://www.htmleaf.com/jQuery/Form/201506091998.html, 
1014,jQuery和CSS3炫酷手机APP登录界面特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506081995.html, 
1015,适合移动手机使用的js环形菜单特效插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201506081991.html, 
1016,基于Bootstrap的可展开表格行的jQuery表格插件,http://www.htmleaf.com/jQuery/Table/201506071986.html, 
1017,jQuery响应式Pinterest样式无限动态加载图片瀑布流,http://www.htmleaf.com/jQuery/pubuliuchajian/201506061981.html, 
1018,jQuery炫酷蜂巢式六角形图片画廊特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506061979.html, 
1019,jQuery和CSS3仿谷歌Material Design变形全屏遮罩特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506051974.html, 
1020,jQuery和CSS3超酷3D网格布局文章墙特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506041969.html, 
1021,jQuery UI炫酷雨滴落在水面上的波纹涟漪特效,http://www.htmleaf.com/jQuery/Layout-Interface/201506041967.html, 
1022,jQuery响应式网站APP操作用户向导插件,http://www.htmleaf.com/jQuery/Layout-Interface/201506041965.html, 
1023,jQuery支持触摸屏的全屏响应式幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201506031960.html, 
1024,jQuery响应式多级导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201506031958.html, 
1025,jQuery和CSS3炫酷圆形图片切换特效,http://www.htmleaf.com/jQuery/Image-Effects/201506021956.html, 
1026,jQuery轻量级响应式图片网格布局瀑布流插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201506021952.html, 
1027,强大的响应式jQuery消息通知框和信息提示框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201506011947.html, 
1028,炫酷Bootstrap下拉菜单鼠标滑过动画特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201506011945.html, 
1029,简单的Masonry瀑布流jQuery图片网格布局插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201505311940.html, 
1030,jQuery轻量级平滑滚动返回顶部插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505311938.html, 
1031,jQuery高性能带复选框的树形结构插件,http://www.htmleaf.com/jQuery/Form/201505301936.html, 
1032,基于jQuery UI的超酷虚拟键盘插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505301932.html, 
1033,jQuery弹性响应式网格布局图片画廊插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505291929.html, 
1034,流光溢彩的Bootstrap响应式幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505291927.html, 
1035,jQuery和CSS3炫酷可交互的图片墙特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505281923.html, 
1036,基于Bootstrap响应式所见即所得的jQuery编辑器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505271916.html, 
1037,jQuery实用产品图片放大镜插件,http://www.htmleaf.com/jQuery/Image-Effects/201505261908.html, 
1038,jQuery和CSS3多种风格的响应式3D幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505251905.html, 
1039,jQuery和CSS3动感手风琴多级列表树菜单,http://www.htmleaf.com/jQuery/Menu-Navigation/201505251901.html, 
1040,jQuery和TweenMax简单实用的水平手风琴特效,http://www.htmleaf.com/jQuery/Accordion/201505241899.html, 
1041,jQuery和CSS3炫酷响应式支持触摸屏的3D旋转木马特,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505241897.html, 
1042,jQuery超酷苹果3D音乐专辑封面CoverFlow特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505241895.html, 
1043,jQuery简单易用的网页内容打印插件,http://www.htmleaf.com/jQuery/Form/201505231890.html, 
1044,jQuery实用HTML元素热点标记插件,http://www.htmleaf.com/jQuery/Tooltips/201505231888.html, 
1045,高度可定制的jQuery瀑布流网格布局插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201505221883.html, 
1046,jQuery简单的文字跑马灯特效,http://www.htmleaf.com/jQuery/Text-Link-Effects/201505221881.html, 
1047,jQuery整页全屏滚动导航按钮特效插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201505211876.html, 
1048,jQuery和CSS3通过AJAX调用切换页面过渡动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201505211874.html, 
1049,jQuery和CSS3炫酷响应式滑动翻页特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505201869.html, 
1050,高性能的字体图标变形动画特效js插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201505201867.html, 
1051,Bootstrap和jQuery实用重置输入框内容的按钮插件,http://www.htmleaf.com/jQuery/Form/201505191864.html, 
1052,jQuery和CSS3时尚手机聊天框界面动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201505191860.html, 
1053,jQuery炫酷Material Design风格全屏隐藏菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201505181855.html, 
1054,jQuery时尚Chrome浏览器样式Tabs选项卡特效,http://www.htmleaf.com/jQuery/Tabs/201505171851.html, 
1055,jQuery响应式可拖拽的元素组件网格布局插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505171847.html, 
1056,egg.js-趣味复活节彩蛋js插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505161845.html, 
1057,Bootstrap响应式tabs选项卡转下拉列表框jQuery插件,http://www.htmleaf.com/jQuery/Tabs/201505161843.html, 
1058,jQuery简单斑马线样式loading进度条动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201505151840.html, 
1059,基于Bootstrap和jQuery的windows桌面布局模板,http://www.htmleaf.com/jQuery/Layout-Interface/201505151838.html, 
1060,jQuery超酷响应式圆形图片轮播图特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505151836.html, 
1061,jQuery和CSS3简单的背景图片3D视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201505141833.html, 
1062,jQuery和CSS3响应式多用途多级下拉菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201505141829.html, 
1063,Bootstrap隐藏滑动侧边栏jQuery插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201505131825.html, 
1064,jQuery炫酷网页3D背景视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201505131823.html, 
1065,jQuery支持触摸屏的强大响应式轮播图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505131821.html, 
1066,select下拉框转苹果IOS样式分段按钮jQuery插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201505121818.html, 
1067,基于bootstrap功能齐全的jQuery进度条插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505121816.html, 
1068,基于bootstrap3全屏宽度的响应式jQuery幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505111813.html, 
1069,jQuery响应式多功能Lightbox特效插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201505111811.html, 
1070,jQuery高仿真移动手机滑动侧边栏布局插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201505101809.html, 
1071,基于Bootstrap的强大jQuery表单验证插件,http://www.htmleaf.com/jQuery/Form/201505101807.html, 
1072,jQuery和CSS3超酷Material Design风格滑动选项卡特效,http://www.htmleaf.com/jQuery/Tabs/201505091803.html, 
1073,jQuery超酷谷歌Material Design元素点击波特效,http://www.htmleaf.com/jQuery/Buttons-Icons/201505081798.html, 
1074,仿Pinterest超酷jQuery瀑布流动态网格布局插件,http://www.htmleaf.com/jQuery/pubuliuchajian/201505081796.html, 
1075,jQuery超实用图片放大预览特效插件,http://www.htmleaf.com/jQuery/Image-Effects/201505071793.html, 
1076,jQuery和CSS3超酷loading加载动画特效,http://www.htmleaf.com/jQuery/Layout-Interface/201505061788.html, 
1077,jQuery和CSS3炫酷图片画廊Lightbox特效插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201505061786.html, 
1078,jQuery超酷图片放大镜特效插件,http://www.htmleaf.com/jQuery/Image-Effects/201505051783.html, 
1079,jQuery产品图片360度旋转预览插件,http://www.htmleaf.com/jQuery/Image-Effects/201505051781.html, 
1080,jQuery基于图片的元素背景模糊特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505031773.html, 
1081,jQuery炫酷水波涟漪特效插件,http://www.htmleaf.com/jQuery/Image-Effects/201505031771.html, 
1082,Material Design风格定时器|秒表|闹钟jQuery插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505021768.html, 
1083,jQuery超酷带多种动画过渡效果的幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201505021766.html, 
1084,基于bootstrap的响应式jQuery滚动新闻插件,http://www.htmleaf.com/jQuery/Layout-Interface/201505011764.html, 
1085,jQuery和CSS3炫酷3D折纸面板展开页面特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201505011762.html, 
1086,jQuery超炫平滑过渡垂直滚动视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201504301757.html, 
1087,可通过导航视图精确滚动页面内容的js插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201504291754.html, 
1088,jQuery超酷扁平风格元素3D翻转动画特效,http://www.htmleaf.com/jQuery/Form/201504291752.html, 
1089,jQuery简单实用的隐藏全屏导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201504281750.html, 
1090,纯js简单实用的响应式lightbox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201504281748.html, 
1091,创意电梯上升效果的返回顶部js插件,http://www.htmleaf.com/jQuery/Layout-Interface/201504271745.html, 
1092,jQuery超炫图片3D背景视觉差特效插件,http://www.htmleaf.com/jQuery/shijuecha/201504261741.html, 
1093,响应式Google Material Design风格js模态窗口插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201504261739.html, 
1094,jQuery可选择日期范围的日期选择器插件,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201504251737.html, 
1095,TremulaJS-跨设备多功能的无限循环js轮播图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504251735.html, 
1096,jQuery超酷滚动背景图片视觉差特效插件,http://www.htmleaf.com/jQuery/shijuecha/201504241732.html, 
1097,jQuery简单实用的响应式固定侧边栏插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201504231726.html, 
1098,jQuery轻量级补间动画工具库-jQueryTween,http://www.htmleaf.com/jQuery/Layout-Interface/201504221720.html, 
1099,jQuery和CSS3响应式网站导航幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504221718.html, 
1100,jQuery简单且功能强大的图片剪裁插件,http://www.htmleaf.com/jQuery/Image-Effects/201504211716.html, 
1101,jQuery高质量飞行仪表指示器插件,http://www.htmleaf.com/jQuery/Chart/201504211714.html, 
1102,纯js轻量级高性能点击元素动画特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201504201711.html, 
1103,支持移动设备的响应式多功能jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504201709.html, 
1104,超酷响应式带缩略图的jQuery轮播图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504191707.html, 
1105,jQuery轻量级响应式Tooltip插件,http://www.htmleaf.com/jQuery/Tooltips/201504191705.html, 
1106,jQuery超酷文字随机翻转变换动画特效,http://www.htmleaf.com/jQuery/Text-Link-Effects/201504181702.html, 
1107,支持移动触摸屏的响应式jQuery幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504181700.html, 
1108,jQuery超酷轻量级响应式lightbox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201504171696.html, 
1109,支持移动触摸设备的纯js元素拖放插件,http://www.htmleaf.com/jQuery/Layout-Interface/201504171694.html, 
1110,jQuery实现类似视频播放功能的图片播放器插件,http://www.htmleaf.com/jQuery/Image-Effects/201504161690.html, 
1111,jQuery简单实用的轻量级进度条插件,http://www.htmleaf.com/jQuery/Layout-Interface/201504131671.html, 
1112,基于WebGL的炫酷元素背景水波涟漪jQuery特效,http://www.htmleaf.com/jQuery/Image-Effects/201504121667.html, 
1113,基于Animate.css的jQuery动画特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201504121665.html, 
1114,jQuery绚丽霓虹灯文字特效插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201504111661.html, 
1115,jQuery和CSS3超酷3D页面切换导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201504111659.html, 
1116,jQuery高性能跨浏览器全屏幻灯片特效插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504101655.html, 
1117,支持元素惯性拖放和多点触摸手势的js插件,http://www.htmleaf.com/jQuery/Layout-Interface/201504101653.html, 
1118,基于Threejs的jQuery 3d图片旋转木马特效插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504091651.html, 
1119,支持移动触摸设备的简洁js幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504081645.html, 
1120,纯js带音符显示功能的网页电子琴插件,http://www.htmleaf.com/jQuery/Layout-Interface/201504071641.html, 
1121,jQuery简单实用的图片标题动画效果插件,http://www.htmleaf.com/jQuery/Image-Effects/201504061635.html, 
1122,jQuery炫酷图片3d背景视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201504051627.html, 
1123,纯js实用DOM元素放大缩小特效插件,http://www.htmleaf.com/jQuery/Image-Effects/201504051629.html, 
1124,jBooklet-jQuery简单的翻书特效插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504041623.html, 
1125,jQuery超有趣的白云飘动特效插件,http://www.htmleaf.com/jQuery/Image-Effects/201504031620.html, 
1126,jQuery支持触摸屏设备的响应式幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504031618.html, 
1127,jQuery和CSS3炫酷图片3D旋转幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201504021614.html, 
1128,jQuery轻量级响应式扁平风格tabs选项卡插件,http://www.htmleaf.com/jQuery/Tabs/201504021612.html, 
1129,jQuery简单实用的Tooltip提示插件,http://www.htmleaf.com/jQuery/Tooltips/201504011608.html, 
1130,jQuery和CSS3支持移动手机的DOM元素移动和缩放插件,http://www.htmleaf.com/jQuery/Image-Effects/201503311603.html, 
1131,jQuery超酷3D翻页式电子时钟特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503311601.html, 
1132,可以在浏览器控制台中执行源码字符动画的js插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503301599.html, 
1133,jQuery图片和HTML元素网格布局插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503291593.html, 
1134,jQuery和CSS3超酷3D翻牌式倒计数特效,http://www.htmleaf.com/jQuery/Layout-Interface/201503291591.html, 
1135,jQuery简单带记事功能的日历插件,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201503281588.html, 
1136,jQuery实用表单输入文字计数插件,http://www.htmleaf.com/jQuery/Form/201503281586.html, 
1137,jQuery跨设备和浏览器的下拉列表框插件,http://www.htmleaf.com/jQuery/Form/201503271584.html, 
1138,jQuery和CSS3超酷三面板幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201503271582.html, 
1139,jQuery和CSS3网页固定背景视觉差特效插件,http://www.htmleaf.com/jQuery/shijuecha/201503261579.html, 
1140,可通过拖动鼠标进行页面滚动的js插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503251574.html, 
1141,58种jQuery模拟CSS3过渡页面切换特效,http://www.htmleaf.com/jQuery/Layout-Interface/201503251572.html, 
1142,jQuery和CSS3超酷元素分类过滤和排序插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503241570.html, 
1143,jQuery实用网页元素颜色修改插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503241568.html, 
1144,jQuery炫酷HTML DOM元素纸张3D折叠特效,http://www.htmleaf.com/jQuery/Chart/201503231564.html, 
1145,jQuery和CSS3炫酷图片和按钮点击波特效,http://www.htmleaf.com/jQuery/Buttons-Icons/201503221558.html, 
1146,jQuery和CSS3创意商品图片预览轮播图插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201503211554.html, 
1147,url.js-可操纵网页URL地址的js插件,http://www.htmleaf.com/jQuery/Form/201503181540.html, 
1148,jQuery可智能缓存响应数据的ajax调用插件,http://www.htmleaf.com/jQuery/Form/201503181538.html, 
1149,Isotope-jQuery神奇的分类过滤和排序布局插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503171535.html, 
1150,jQuery和CSS3超逼真的图片放大镜特效,http://www.htmleaf.com/jQuery/Image-Effects/201503171533.html, 
1151,jQuery和CSS3炫酷表单浮动标签特效,http://www.htmleaf.com/jQuery/Form/201503161531.html, 
1152,jQuery页面头部带loading进度指示的滚动页面特效,http://www.htmleaf.com/jQuery/Layout-Interface/201503161529.html, 
1153,jQuery和CSS3炫酷按钮点击波特效,http://www.htmleaf.com/jQuery/Buttons-Icons/201503151526.html, 
1154,imagesLoaded-检测图片是否正确加载的js插件,http://www.htmleaf.com/jQuery/Image-Effects/201503141520.html, 
1155,jQuery支持mobile的全屏水平横向翻页效果,http://www.htmleaf.com/jQuery/Layout-Interface/201503141518.html, 
1156,jQuery和CSS3打造GOOGLE样式的用户登录界面,http://www.htmleaf.com/jQuery/Form/201503131514.html, 
1157,jQuery轻量级模块化select下拉列表框插件,http://www.htmleaf.com/jQuery/Form/201503131512.html, 
1158,jQuery和CSS3超炫联系方式表单美化插件,http://www.htmleaf.com/jQuery/Form/201503121506.html, 
1159,jQuery基于特定值来判断隐藏显示元素的插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503111502.html, 
1160,带loading指示器的js提交按钮动画特效,http://www.htmleaf.com/jQuery/Buttons-Icons/201503101494.html, 
1161,纯js可定制的跨浏览器日期时间选择器插件,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201503091490.html, 
1162,jQuery响应式移动优先的图片比较滑块插件,http://www.htmleaf.com/jQuery/Image-Effects/201503091488.html, 
1163,js实用表单模糊搜索和自动提示插件,http://www.htmleaf.com/jQuery/Form/201503081484.html, 
1164,基于bootstrap 3的jQuery tooltip提示插件,http://www.htmleaf.com/jQuery/Tooltips/201503081482.html, 
1165,gifplayer-可控制GIF动画图片播放和暂停jQuery插件,http://www.htmleaf.com/jQuery/Image-Effects/201503071478.html, 
1166,jQuery炫酷插入和移动元素动画特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503061472.html, 
1167,jQuery带图片过滤功能的Masonry瀑布流图片画廊,http://www.htmleaf.com/jQuery/pubuliuchajian/201503051466.html, 
1168,jQuery实用Ajax loading spin旋转指示器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503041460.html, 
1169,基于Bootstrap 3的jQuery日期时间选择器,http://www.htmleaf.com/jQuery/Calendar-Date-Time-picker/201503041458.html, 
1170,jQuery移动优先的炫酷环形气泡菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201503031454.html, 
1171,jQuery和CSS3全屏带过渡动画效果的模态窗口,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201503031452.html, 
1172,jQuery和CSS3炫酷滚动页面内容元素动画特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503021448.html, 
1173,jQuery和CSS3带过渡效果的全屏垂直翻页特效插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503021446.html, 
1174,jQuery元素滚动动画库插件-ScrollMagic,http://www.htmleaf.com/jQuery/Layout-Interface/201503011442.html, 
1175,jQuery固定侧边栏导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201503011440.html, 
1176,jQuery滚动元素固定位置插件,http://www.htmleaf.com/jQuery/Layout-Interface/201503011438.html, 
1177,基于Twitter Bootstrap 3的炫酷jQuery下拉列表插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201502281434.html, 
1178,基于Bootstrap的jQuery隐藏滑动侧边栏特效插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201502281432.html, 
1179,jQuery和CSS3超酷二级下拉菜单特效插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201502271427.html, 
1180,基于Bootstrap的jQuery用户向导插件,http://www.htmleaf.com/jQuery/Layout-Interface/201502261423.html, 
1181,jQuery超酷文字淡入淡出显示特效,http://www.htmleaf.com/jQuery/Text-Link-Effects/201502261421.html, 
1182,实用的轻量级js自动完成autocomplete插件,http://www.htmleaf.com/jQuery/Form/201502251419.html, 
1183,jQuery超级简单的响应式幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201502251417.html, 
1184,jQuery简洁实用的滑动按钮插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201502241415.html, 
1185,jQuery超酷3d旋转木马特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201502231409.html, 
1186,jQuery网格式多方向图片幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201502211401.html, 
1187,jQuery和CSS3全屏3D背景图片视觉差特效,http://www.htmleaf.com/jQuery/shijuecha/201502201399.html, 
1188,基于bootstrap的jQuery超酷hero幻灯片特效,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201502201397.html, 
1189,jQuery超酷图片九宫格拼图特效插件,http://www.htmleaf.com/jQuery/Image-Effects/201502191395.html, 
1190,jQuery实用图片淡入淡出加载效果,http://www.htmleaf.com/jQuery/Image-Effects/201502181391.html, 
1191,jQuery轻量级圆形进度指示器插件,http://www.htmleaf.com/jQuery/Layout-Interface/201502171389.html, 
1192,Owl Carousel 2-支持触摸屏的响应式jQuery旋转木马插,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201502161387.html, 
1193,基于bootstrap的jQuery多级列表树插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201502141379.html, 
1194,基于bootstrap的jQuery多功能模态对话框插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201502141377.html, 
1195,jQuery和CSS3全屏推拉式滑动菜单特效,http://www.htmleaf.com/jQuery/Menu-Navigation/201502131374.html, 
1196,jQuery UI增强功能的Slider滑块插件,http://www.htmleaf.com/jQuery/Form/201502131372.html, 
1197,适合移动设备的小巧jQuery颜色拾取器插件,http://www.htmleaf.com/jQuery/Color-Picker/201502111364.html, 
1198,jQuery和css3响应式带全屏模式的图片画廊插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201502101359.html, 
1199,is.js-强大的通用js表单验证插件,http://www.htmleaf.com/jQuery/Form/201502091352.html, 
1200,jQuery扁平化风格下拉框美化插件,http://www.htmleaf.com/jQuery/Form/201502091350.html, 
1201,jQuery实现Mac Lion OS滚动条效果插件,http://www.htmleaf.com/jQuery/Layout-Interface/201502081347.html, 
1202,jQuery和CSS3炫酷3d翻转图片幻灯片插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201502081345.html, 
1203,jQuery轻量级扁平化单选按钮和复选框美化插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201502071341.html, 
1204,jQuery支持移动触摸设备的Lightbox插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201502071339.html, 
1205,jQuery炫酷弹性模态窗口导航菜单插件,http://www.htmleaf.com/jQuery/Menu-Navigation/201502061334.html, 
1206,基于Bootstrap的超酷jQuery开关按钮插件,http://www.htmleaf.com/jQuery/Buttons-Icons/201502051331.html, 
1207,纯js和CSS3谷歌Material Design样式进度条插件,http://www.htmleaf.com/jQuery/Layout-Interface/201502051329.html, 
1208,模拟现实物体运动的js动画库框架-Anima,http://www.htmleaf.com/jQuery/Layout-Interface/201502041326.html, 
1209,基于Bootstrap的炫酷jQuery slider插件,http://www.htmleaf.com/jQuery/Form/201502041324.html, 
1210,jQuery炫酷时尚彩色条纹进度条插件,http://www.htmleaf.com/jQuery/Layout-Interface/201502031321.html, 
1211,带CSS3过渡效果的js模态窗口插件,http://www.htmleaf.com/jQuery/Lightbox-Dialog/201502031319.html, 
1212,基于animate.css的jQuery文字动画插件,http://www.htmleaf.com/jQuery/Text-Link-Effects/201502021316.html, 
1213,jQuery超实用文字和图片列表滚动插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/201502011311.html, 
